id,created_at,text
7.94E+17,01-11-2016 22.52,Trump supporters use robocalls to attack Utah rival with gay smears - #Trump #supporters use #robocalls to... https://t.co/XzVsgOkuzF
7.94E+17,01-11-2016 22.52,@realDonaldTrump #CNN / #Clinton number 1 focus is Sp.Interest not American People Only an outsider #Trump will deliver change Vote #Trump
7.94E+17,01-11-2016 22.52,RT @DeirdreJones54: #Trump lawyers given #court date over lawsuit alleging #rape of 13-year-old https://t.co/0ucwA8y9p0
7.94E+17,01-11-2016 22.52,"RT @SandraTXAS: #Trump love him or hate him....
#FBISongs
#ImWithHer not! #HillarysEmails
#MAGA #Trump https://t.co/lJTE0APgzG"
7.94E+17,01-11-2016 22.52,Krauthammer just said Hillary bringing out Machado today was an act of desperation. #NeverHillary #VoteTrump #MakeAmericaGreatAgain  #Trump
7.94E+17,01-11-2016 22.52,"RT @SandraTXAS: #Trump love him or hate him....
#FBISongs
#ImWithHer not! #HillarysEmails
#MAGA #Trump https://t.co/lJTE0APgzG"
7.94E+17,01-11-2016 22.52,"RT @mmpadellan: OH SNAP! Ladies on ""The View"" working it OUT!
At the 6:00 mark, Sunny Hostin reminds audience of #Trump's RAPE case.
Nation…"
7.94E+17,01-11-2016 22.52,"#Hillary &amp; #Trump the 2 Jockeys of the #Capitalist Horse Race #America place ur Votes/Bets, but remember the House of Capitalism always wins"
7.94E+17,01-11-2016 22.52,RT @rafshmatko: ✊✊✊ Side by side with the future President of #US. ✊✊✊ #Trump #Exibition #art #MAGA #MakeAmericaGreatAgain #DonaldTrump #Tr…
7.94E+17,01-11-2016 22.52,RT @DavidTheroux: Day 5: Huma still missing from Hill camp https://t.co/rLYMi2vAbh #draintheswamp #trump #maga #usa #trumptrain #crookedhil…
7.94E+17,01-11-2016 22.52,RT @perfectsliders: TUESDAY #Poll Who r u voting 4 president? #StrongerTogether #Maga #Trump #Clinton #TuesdayMotivation #NationalGreasyFoo…
7.94E+17,01-11-2016 22.52,RT @Harryslaststand: The only thing that is certain in the #USElections2016 is that if #Trump wins it is unlikely that democracy will ever…
7.94E+17,01-11-2016 22.52,"RT @SandraTXAS: #Trump love him or hate him....
#FBISongs
#ImWithHer not! #HillarysEmails
#MAGA #Trump https://t.co/lJTE0APgzG"
7.94E+17,01-11-2016 22.52,@BlacksFund interesting to see you in the same side as these wingnuts. #Trump won't be good for folks of any color. https://t.co/QAtpg81I8d
7.94E+17,01-11-2016 22.52,"RT @mmpadellan: OH SNAP! Ladies on ""The View"" working it OUT!
At the 6:00 mark, Sunny Hostin reminds audience of #Trump's RAPE case.
Nation…"
7.94E+17,01-11-2016 22.52,"COVERUP? This will fan flames to #Obama #Clinton collusion &amp; why @FBI, officials etc forced to participate #Trump https://t.co/yyjOANiNjA"
7.94E+17,01-11-2016 22.52,"RT @SandraTXAS: #Trump love him or hate him....
#FBISongs
#ImWithHer not! #HillarysEmails
#MAGA #Trump https://t.co/lJTE0APgzG"
7.94E+17,01-11-2016 22.52,RT @DonaldJTrumpJr: Nuff said. #maga #makeamericagreatagain #trump #trump2016 https://t.co/UTubV0D3OQ
7.94E+17,01-11-2016 22.52,@HillaryClinton stop lying you pathetic old witch. Your filthy family has disgraced our great national enough. YOU ARE IRRELEVANT #Trump
7.94E+17,01-11-2016 22.52,"RT @rafshmatko: Mr. Las Vegas, #WayneNewton: “I really don’t know of a person that loves #America and Americans as much as Donald J. #Trump…"
7.94E+17,01-11-2016 22.52,"Love #Trump supporters who say he'll bring ""change""
Problem is; ""change"" will be all that's left in your pockets
after he bankrupts the US"
7.94E+17,01-11-2016 22.52,"Sans la Virginie #Trump peut gagner mais c'est compliqué. Il lui faut la Car. du N, l'Ohio et qques autres États hé… https://t.co/nheXQ7WgSo"
7.94E+17,01-11-2016 22.52,RT @SpryGuy: It really is insane that #Trump got away with not releasing his taxes: https://t.co/9KPoI9ucFf #topprog #libcrib #p2 #uniteblu…
7.94E+17,01-11-2016 22.52,calling #McMullin #Gay proves #Trump can't do nothing but bullying or his campaign he's #Mormon We are taught to search for #soulmate
7.94E+17,01-11-2016 22.52,"RT @BetteMidler: #Trump won’t release his taxes before election. And he was never hacked! Weird, when you know his password is probably jus…"
7.94E+17,01-11-2016 22.52,RT @JohnLeguizamo: Good work #trump #kkkEndorsement. @FoxNews @Reince @SpeakerRyan @SenateMajLdr @oreillyfactor @megynkelly @mike_pence htt…
7.94E+17,01-11-2016 22.52,RT @pambesteder: Remember when Palin endorsed #Trump...the *cough* conservatives eviscerated her as out of touch with WHO people wanted? ht…
7.94E+17,01-11-2016 22.52,#DonaldTrump vs #HillaryClinton - BATTLE FOR THE WHITE HOUSE #WWE2K17 https://t.co/kk3qVSMnTe  #Trump #Clinton #TuesdayMotivation
7.94E+17,01-11-2016 22.52,More evidence that we must invest in education. #Trump is the #PiedPiper of the ignorant. https://t.co/YrbSJ9IH2u
7.94E+17,01-11-2016 22.52,"RT @joelpollak: According to my #iPhone, the line outside the @realDonaldTrump #Trump rally in #EauClaire #Wisconsin was about half a mile…"
7.94E+17,01-11-2016 22.52,"RT @debsellsslc: 🔴#NeverEvan Only #Trump event tonight in Bountiful at 7:00pm ! Bring friends, Nieghbor, relatives!! @realDonaldTrump MUST…"
7.94E+17,01-11-2016 22.52,RT @rafshmatko: I think that Mr. Trump will go down in history as a great person and a great reformer! #DonaldTrump #Trump #USA #art https:…
7.94E+17,01-11-2016 22.52,@realDonaldTrump   #Trump will not renounce racists and anti-Semites. https://t.co/QH725K1u3p #NeverTrump
7.94E+17,01-11-2016 22.52,RT @GodefroyGilles: Pathétique de voir #Okrent sur #BFMTV défendre ses intérêts de classe au sujet de #Trump et #Clinton
7.94E+17,01-11-2016 22.52,RT @DavidTheroux: ABC/WaPo poll: Trump 46% Hill 45% https://t.co/znCCcwzzQt #draintheswamp #trump #maga #usa #trumptrain #crookedhillary #n…
7.94E+17,01-11-2016 22.52,"@ABC Donald always talks about jobs and economy and things that matter, while #CrookedHillary talks lies, #Trump campaign manager is a lady."
7.94E+17,01-11-2016 22.52,"RT @Thomas1774Paine: MSBNC's #ChrisMatthews: Vote #Trump &amp; ""Shake this System to its Roots."" Philly guy Matthews smartens up, knows #Hillar…"
7.94E+17,01-11-2016 22.52,RT @ericvale: Didn't see a single #Trump at Halloween last night. Looked a lot like November 9th.
7.94E+17,01-11-2016 22.52,Trump supporters use robocalls to attack Utah rival with gay smears - #Trump #supporters use #robocalls to... https://t.co/QRNyKrTewT
7.94E+17,01-11-2016 22.52,RT @Always_Trump: DEAR #TRUMP SUPPORTERS: Voting Machines Could Totally Screw Us -- We Need To ACT NOW! #VoterFraud #ElectionFraud #FBISong…
7.94E+17,01-11-2016 22.52,"RT @mmpadellan: OH SNAP! Ladies on ""The View"" working it OUT!
At the 6:00 mark, Sunny Hostin reminds audience of #Trump's RAPE case.
Nation…"
7.94E+17,01-11-2016 22.52,@HillaryClinton LIAR LIAR LIAR PATHETIC FILTY LIAR!!!  FBI says you are lying. You will NOT win!  #Trump
7.94E+17,01-11-2016 22.52,"#LIVE Stream: Donald Trump Rally in Eau Claire, #WI https://t.co/cDhziaJRHh #WISCONSIN #TRUMP NEEDS US! AMERICA NEEDS US! #VOTETRUMP #GORED"
7.94E+17,01-11-2016 22.52,RT @DavidTheroux: Crackpot 'Glamour': Bono 'woman of year' https://t.co/gyy12zTLAa #draintheswamp #trump #maga #usa #trumptrain #crookedhil…
7.94E+17,01-11-2016 22.52,#Trump now beating #Hillary in #iowa #ohio and #Florida. #gators #hawkeyes #cyclones #buckeyes #seminoles #bengals #indians #Bucs
7.94E+17,01-11-2016 22.52,"RT @jojoh888: #Hillary throwing anything at #Trump to 👀 what sticks, we see your desperation, quite amusing #wikileaks #PodestaEmails #Neve…"
7.94E+17,01-11-2016 22.52,"RT @johncardillo: FBI: ""Sec. Clinton, you and your inner circle are under investigation. Comment?""    Hillary: ""But #Trump was mean to a ch…"
7.94E+17,01-11-2016 22.52,"RT @fuoridallaue: #Trump vola nei sondaggi ma sono sicuri, vince #Hillary! 
Le macchine del voto di #Soros faranno il resto ⬇ https://t.co/…"
7.94E+17,01-11-2016 22.52,"What's on Donald Trump's head? 
#DonaldTrump #Trump #Polls #USA2016"
7.94E+17,01-11-2016 22.52,#Trump https://t.co/doZwg93NVj
7.94E+17,01-11-2016 22.52,"RT @Thomas1774Paine: MSBNC's #ChrisMatthews: Vote #Trump &amp; ""Shake this System to its Roots."" Philly guy Matthews smartens up, knows #Hillar…"
7.94E+17,01-11-2016 22.52,RT @DonaldJTrumpJr: Nuff said. #maga #makeamericagreatagain #trump #trump2016 https://t.co/UTubV0D3OQ
7.94E+17,01-11-2016 22.52,RT @donnabrazile: #Trump remains defiant. He will not release taxes. But wants other to pay his bills. Go figure. #Loser https://t.co/MF7FD…
7.94E+17,01-11-2016 22.52,"RT @DavidTheroux: Caddell: Hill 'wild attacks, going crazy’ https://t.co/1D05kwh4US #draintheswamp #trump #maga #usa #trumptrain #crookedhi…"
7.94E+17,01-11-2016 22.52,"RT @Thomas1774Paine: MSBNC's #ChrisMatthews: Vote #Trump &amp; ""Shake this System to its Roots."" Philly guy Matthews smartens up, knows #Hillar…"
7.94E+17,01-11-2016 22.52,RT @DonaldJTrumpJr: Nuff said. #maga #makeamericagreatagain #trump #trump2016 https://t.co/UTubV0D3OQ
7.94E+17,01-11-2016 22.52,"RT @survivingplan: please retweet
#Trump2016 #NeverHillary #CrookedHillary #America #first #americafirst #USA  #Trump #trump2016 https://t.…"
7.94E+17,01-11-2016 22.52,@Ariesgirl401 @SunflowerSoul71 Not that surprising. #rapisttrump #BananaRepublicans #SecondAmericanCivilWar… https://t.co/zlphgrACZB
7.94E+17,01-11-2016 22.52,RT @DavidTheroux: Hillary unhinged https://t.co/0PKylGu7uO #draintheswamp #trump #maga #usa #trumptrain #crookedhillary #neverclinton #tcot…
7.94E+17,01-11-2016 22.52,RT @JohnLeguizamo: Sorry a vote for #JillStein is a vote for #trump. U r being cavalier w th future of our country @SusanSarandon @MarkRuff…
